date,province,salinity_ppt,temperature_c,rainfall_mm,humidity_pct,ph,water_level_cm,risk_index,risk_label,season
2024-10-18,Kien Giang,0.84,26.7,1.7,71.0,7.63,71.6,30,Low,Rainy
2024-10-18,Soc Trang,0.98,27.0,0.0,71.0,7.62,66.4,32,Low,Rainy
2024-10-18,Bac Lieu,0.95,26.7,11.4,75.0,7.51,70.0,27,Low,Rainy
2024-10-18,Ben Tre,0.84,26.4,0.5,74.0,7.59,63.7,29,Low,Rainy
2024-10-18,Ca Mau,1.14,26.7,0.4,77.0,7.45,62.5,31,Low,Rainy
2024-10-19,Kien Giang,1.17,26.8,36.7,81.0,7.82,76.0,22,Low,Rainy
2024-10-19,Soc Trang,1.15,27.2,0.0,75.0,7.59,64.1,33,Low,Rainy
2024-10-19,Bac Lieu,1.12,26.8,0.0,70.0,7.53,66.2,33,Low,Rainy
2024-10-19,Ben Tre,1.11,26.6,0.0,75.0,7.55,63.1,31,Low,Rainy
2024-10-19,Ca Mau,1.03,27.1,0.5,75.0,7.47,61.7,32,Low,Rainy
2024-10-20,Kien Giang,0.26,26.1,52.5,80.0,7.69,70.7,9,Low,Rainy
2024-10-20,Soc Trang,1.21,26.6,0.0,75.0,7.48,62.4,32,Low,Rainy
2024-10-20,Bac Lieu,1.15,26.9,28.2,75.0,7.62,74.3,25,Low,Rainy
2024-10-20,Ben Tre,0.74,26.4,0.9,78.0,7.62,64.3,27,Low,Rainy
2024-10-20,Ca Mau,1.21,26.8,53.3,82.0,7.58,84.4,18,Low,Rainy
2024-10-21,Kien Giang,0.57,26.6,0.0,69.0,7.62,63.8,28,Low,Rainy
2024-10-21,Soc Trang,1.05,27.0,0.0,73.0,7.44,62.1,32,Low,Rainy
2024-10-21,Bac Lieu,1.46,26.5,0.0,74.0,7.5,60.3,34,Low,Rainy
2024-10-21,Ben Tre,1.26,27.3,0.0,75.0,7.6,63.1,34,Low,Rainy
2024-10-21,Ca Mau,0.96,26.7,19.4,79.0,7.47,73.9,25,Low,Rainy
2024-10-22,Kien Giang,1.06,26.5,0.0,76.0,7.57,63.6,30,Low,Rainy
2024-10-22,Soc Trang,1.0,27.1,0.0,72.0,7.62,70.7,32,Low,Rainy
2024-10-22,Bac Lieu,1.29,27.1,0.6,77.0,7.49,64.5,34,Low,Rainy
2024-10-22,Ben Tre,0.91,26.1,0.4,75.0,7.57,58.5,28,Low,Rainy
2024-10-22,Ca Mau,0.92,26.6,23.9,77.0,7.52,70.3,23,Low,Rainy
2024-10-23,Kien Giang,0.94,26.9,0.0,74.0,7.66,66.5,31,Low,Rainy
2024-10-23,Soc Trang,0.67,26.1,26.3,78.0,7.64,65.7,19,Low,Rainy
2024-10-23,Bac Lieu,0.74,27.0,0.5,76.0,7.58,60.3,29,Low,Rainy
2024-10-23,Ben Tre,0.99,26.8,0.0,73.0,7.56,61.1,31,Low,Rainy
2024-10-23,Ca Mau,1.32,27.2,0.7,72.0,7.37,66.4,35,Low,Rainy
2024-10-24,Kien Giang,0.89,26.4,0.0,77.0,7.67,65.4,29,Low,Rainy
2024-10-24,Soc Trang,0.64,26.4,0.0,72.0,7.49,56.1,27,Low,Rainy
2024-10-24,Bac Lieu,1.09,26.4,17.1,77.0,7.57,67.6,26,Low,Rainy
2024-10-24,Ben Tre,0.41,26.6,0.5,72.0,7.56,63.0,26,Low,Rainy
2024-10-24,Ca Mau,1.18,27.0,0.0,72.0,7.52,62.4,33,Low,Rainy
2024-10-25,Kien Giang,0.94,26.8,0.0,74.0,7.6,60.6,31,Low,Rainy
2024-10-25,Soc Trang,0.87,27.8,0.0,73.0,7.52,66.1,33,Low,Rainy
2024-10-25,Bac Lieu,1.13,26.0,5.7,72.0,7.5,62.2,28,Low,Rainy
2024-10-25,Ben Tre,1.19,26.6,0.0,70.0,7.57,67.1,32,Low,Rainy
2024-10-25,Ca Mau,1.0,26.6,0.0,70.0,7.43,58.4,31,Low,Rainy
2024-10-26,Kien Giang,0.83,26.6,0.7,71.0,7.62,59.5,29,Low,Rainy
2024-10-26,Soc Trang,1.25,26.8,0.0,74.0,7.58,59.0,33,Low,Rainy
2024-10-26,Bac Lieu,0.48,26.7,1.0,74.0,7.58,64.9,27,Low,Rainy
2024-10-26,Ben Tre,0.81,26.4,0.0,75.0,7.61,61.9,28,Low,Rainy
2024-10-26,Ca Mau,1.59,26.7,0.0,76.0,7.34,65.0,35,Low,Rainy
2024-10-27,Kien Giang,0.98,27.1,0.0,70.0,7.58,64.8,32,Low,Rainy
2024-10-27,Soc Trang,1.02,27.6,15.3,78.0,7.58,66.6,29,Low,Rainy
2024-10-27,Bac Lieu,1.5,27.0,41.6,79.0,7.6,76.1,24,Low,Rainy
2024-10-27,Ben Tre,0.93,26.8,0.0,76.0,7.66,58.7,30,Low,Rainy
2024-10-27,Ca Mau,1.04,26.8,0.0,75.0,7.43,57.3,31,Low,Rainy
2024-10-28,Kien Giang,1.12,26.4,0.0,74.0,7.7,63.0,31,Low,Rainy
2024-10-28,Soc Trang,1.1,26.0,0.0,71.0,7.54,61.8,30,Low,Rainy
2024-10-28,Bac Lieu,0.88,26.5,0.0,70.0,7.41,64.2,30,Low,Rainy
2024-10-28,Ben Tre,0.89,27.3,0.0,77.0,7.55,62.0,31,Low,Rainy
2024-10-28,Ca Mau,0.82,27.0,11.2,71.0,7.51,69.3,28,Low,Rainy
2024-10-29,Kien Giang,0.96,26.8,0.0,71.0,7.64,58.7,31,Low,Rainy
2024-10-29,Soc Trang,0.92,27.1,0.0,72.0,7.53,63.6,32,Low,Rainy
2024-10-29,Bac Lieu,0.86,27.2,12.7,76.0,7.55,65.1,28,Low,Rainy
2024-10-29,Ben Tre,0.9,26.8,0.0,74.0,7.57,62.0,30,Low,Rainy
2024-10-29,Ca Mau,1.44,27.6,0.0,73.0,7.43,63.9,37,Medium,Rainy
2024-10-30,Kien Giang,1.08,27.3,1.0,73.0,7.63,64.5,33,Low,Rainy
2024-10-30,Soc Trang,0.82,26.8,15.5,73.0,7.55,62.1,26,Low,Rainy
2024-10-30,Bac Lieu,0.49,26.4,13.4,78.0,7.61,68.1,22,Low,Rainy
2024-10-30,Ben Tre,0.69,27.6,0.5,77.0,7.54,64.1,31,Low,Rainy
2024-10-30,Ca Mau,1.17,26.3,0.0,74.0,7.44,61.3,31,Low,Rainy
2024-10-31,Kien Giang,1.03,26.6,0.0,75.0,7.55,66.8,31,Low,Rainy
2024-10-31,Soc Trang,1.25,27.6,0.0,72.0,7.53,58.3,36,Medium,Rainy
2024-10-31,Bac Lieu,1.22,26.9,0.0,70.0,7.45,69.5,34,Low,Rainy
2024-10-31,Ben Tre,0.83,26.7,4.7,72.0,7.51,61.8,29,Low,Rainy
2024-10-31,Ca Mau,1.4,26.4,25.8,77.0,7.52,69.8,26,Low,Rainy
2024-11-01,Kien Giang,0.39,26.2,52.0,80.0,7.68,74.3,11,Low,Transition
2024-11-01,Soc Trang,1.01,26.9,6.5,74.0,7.5,60.9,30,Low,Transition
2024-11-01,Bac Lieu,0.76,27.1,0.0,77.0,7.45,61.8,30,Low,Transition
2024-11-01,Ben Tre,0.79,26.9,0.0,75.0,7.63,62.0,30,Low,Transition
2024-11-01,Ca Mau,1.8,26.7,0.0,75.0,7.36,62.9,37,Medium,Transition
2024-11-02,Kien Giang,0.79,26.7,0.0,77.0,7.67,53.6,29,Low,Transition
2024-11-02,Soc Trang,1.17,27.3,0.4,70.0,7.5,67.7,34,Low,Transition
2024-11-02,Bac Lieu,1.08,26.7,2.1,72.0,7.55,62.9,31,Low,Transition
2024-11-02,Ben Tre,1.18,26.6,30.4,76.0,7.7,70.5,24,Low,Transition
2024-11-02,Ca Mau,1.51,26.4,9.6,74.0,7.5,64.7,31,Low,Transition
2024-11-03,Kien Giang,0.56,27.2,19.7,76.0,7.72,65.2,24,Low,Transition
2024-11-03,Soc Trang,0.68,27.3,0.0,73.0,7.53,62.9,30,Low,Transition
2024-11-03,Bac Lieu,1.5,26.9,0.0,70.0,7.45,60.1,36,Medium,Transition
2024-11-03,Ben Tre,0.79,26.8,0.0,73.0,7.6,64.7,30,Low,Transition
2024-11-03,Ca Mau,1.12,26.4,0.8,71.0,7.46,59.4,31,Low,Transition
2024-11-04,Kien Giang,1.12,27.2,0.0,70.0,7.76,60.2,34,Low,Transition
2024-11-04,Soc Trang,0.82,27.5,0.0,70.0,7.52,59.2,33,Low,Transition
2024-11-04,Bac Lieu,1.39,26.5,0.0,73.0,7.48,60.0,33,Low,Transition
2024-11-04,Ben Tre,1.07,26.4,40.2,81.0,7.72,75.6,19,Low,Transition
2024-11-04,Ca Mau,0.88,26.7,0.0,73.0,7.47,62.0,30,Low,Transition
2024-11-05,Kien Giang,1.07,26.7,0.0,69.0,7.64,57.6,32,Low,Transition
2024-11-05,Soc Trang,0.81,26.5,0.0,71.0,7.47,61.7,29,Low,Transition
2024-11-05,Bac Lieu,1.13,27.3,0.0,74.0,7.48,61.5,34,Low,Transition
2024-11-05,Ben Tre,1.06,27.1,0.0,69.0,7.53,61.4,33,Low,Transition
2024-11-05,Ca Mau,0.86,26.8,0.0,69.0,7.5,56.0,31,Low,Transition
2024-11-06,Kien Giang,0.35,27.7,0.0,71.0,7.65,60.8,29,Low,Transition
2024-11-06,Soc Trang,0.75,26.6,0.4,75.0,7.52,59.7,28,Low,Transition
2024-11-06,Bac Lieu,1.37,27.1,0.0,68.0,7.38,67.7,36,Medium,Transition
2024-11-06,Ben Tre,0.98,26.3,0.0,71.0,7.61,62.4,30,Low,Transition
2024-11-06,Ca Mau,0.98,27.2,5.5,69.0,7.38,66.1,32,Low,Transition
2024-11-07,Kien Giang,0.9,26.2,18.1,72.0,7.74,65.5,24,Low,Transition
2024-11-07,Soc Trang,1.31,26.8,0.0,73.0,7.5,66.6,34,Low,Transition
2024-11-07,Bac Lieu,0.97,26.1,0.0,68.0,7.51,60.2,30,Low,Transition
2024-11-07,Ben Tre,0.66,26.6,0.4,78.0,7.57,53.2,27,Low,Transition
2024-11-07,Ca Mau,0.89,26.5,0.4,72.0,7.42,60.0,30,Low,Transition
2024-11-08,Kien Giang,0.8,26.7,6.8,73.0,7.69,64.0,28,Low,Transition
2024-11-08,Soc Trang,1.29,27.2,0.0,69.0,7.48,56.4,35,Low,Transition
2024-11-08,Bac Lieu,0.64,26.9,0.6,74.0,7.46,60.0,29,Low,Transition
2024-11-08,Ben Tre,0.98,27.3,0.0,72.0,7.6,59.6,33,Low,Transition
2024-11-08,Ca Mau,0.74,27.3,0.0,72.0,7.5,64.8,31,Low,Transition
2024-11-09,Kien Giang,0.54,26.7,9.0,74.0,7.77,66.8,25,Low,Transition
2024-11-09,Soc Trang,1.07,26.9,0.0,68.0,7.49,56.1,33,Low,Transition
2024-11-09,Bac Lieu,1.35,26.7,13.2,72.0,7.49,64.4,30,Low,Transition
2024-11-09,Ben Tre,1.02,27.6,0.0,70.0,7.58,58.9,34,Low,Transition
2024-11-09,Ca Mau,1.57,26.2,0.0,69.0,7.45,56.1,34,Low,Transition
2024-11-10,Kien Giang,0.89,27.4,0.0,72.0,7.63,63.0,32,Low,Transition
2024-11-10,Soc Trang,1.59,27.2,2.6,69.0,7.47,55.5,37,Medium,Transition
2024-11-10,Bac Lieu,1.36,26.6,15.3,71.0,7.57,60.9,30,Low,Transition
2024-11-10,Ben Tre,0.54,26.9,0.0,69.0,7.51,59.1,29,Low,Transition
2024-11-10,Ca Mau,1.08,27.3,0.0,73.0,7.42,62.4,33,Low,Transition
2024-11-11,Kien Giang,0.96,26.4,0.0,65.0,7.61,61.8,31,Low,Transition
2024-11-11,Soc Trang,1.31,26.7,0.0,71.0,7.48,59.0,34,Low,Transition
2024-11-11,Bac Lieu,0.74,26.6,0.0,66.0,7.48,54.4,30,Low,Transition
2024-11-11,Ben Tre,1.12,26.9,0.0,70.0,7.48,59.8,33,Low,Transition
2024-11-11,Ca Mau,1.1,26.9,10.2,71.0,7.4,54.2,30,Low,Transition
2024-11-12,Kien Giang,0.7,26.4,0.0,69.0,7.6,48.1,28,Low,Transition
2024-11-12,Soc Trang,0.74,27.5,0.0,73.0,7.54,56.5,31,Low,Transition
2024-11-12,Bac Lieu,1.05,26.7,0.0,68.0,7.39,58.8,32,Low,Transition
2024-11-12,Ben Tre,1.21,27.0,0.0,69.0,7.57,58.9,34,Low,Transition
2024-11-12,Ca Mau,1.47,26.8,30.0,73.0,7.62,72.3,27,Low,Transition
2024-11-13,Kien Giang,1.02,27.3,0.0,75.0,7.69,64.6,33,Low,Transition
2024-11-13,Soc Trang,1.33,27.2,0.0,66.0,7.5,60.4,36,Medium,Transition
2024-11-13,Bac Lieu,0.91,26.9,0.0,72.0,7.56,62.3,31,Low,Transition
2024-11-13,Ben Tre,0.91,27.3,0.0,70.0,7.55,59.3,33,Low,Transition
2024-11-13,Ca Mau,0.73,27.1,0.0,69.0,7.44,63.3,31,Low,Transition
2024-11-14,Kien Giang,0.95,26.7,0.5,72.0,7.6,56.9,31,Low,Transition
2024-11-14,Soc Trang,0.81,26.9,0.0,71.0,7.53,59.5,30,Low,Transition
2024-11-14,Bac Lieu,1.02,26.7,0.0,70.0,7.57,55.3,32,Low,Transition
2024-11-14,Ben Tre,0.66,26.9,0.0,69.0,7.57,59.8,30,Low,Transition
2024-11-14,Ca Mau,1.06,26.7,0.0,69.0,7.42,64.5,32,Low,Transition
2024-11-15,Kien Giang,0.69,26.8,0.0,68.0,7.58,54.5,30,Low,Transition
2024-11-15,Soc Trang,1.14,26.6,0.0,69.0,7.52,62.9,32,Low,Transition
2024-11-15,Bac Lieu,1.28,27.4,27.0,73.0,7.56,62.4,28,Low,Transition
2024-11-15,Ben Tre,1.18,26.6,0.0,69.0,7.57,53.8,33,Low,Transition
2024-11-15,Ca Mau,1.18,26.9,9.4,75.0,7.47,58.0,30,Low,Transition
2024-11-16,Kien Giang,0.97,26.6,0.0,71.0,7.67,63.1,31,Low,Transition
2024-11-16,Soc Trang,0.66,26.1,0.0,68.0,7.51,55.6,27,Low,Transition
2024-11-16,Bac Lieu,1.16,26.7,0.0,68.0,7.44,62.8,33,Low,Transition
2024-11-16,Ben Tre,0.96,27.2,0.0,71.0,7.58,60.0,32,Low,Transition
2024-11-16,Ca Mau,1.28,26.8,0.0,68.0,7.41,54.9,34,Low,Transition
2024-11-17,Kien Giang,0.8,26.7,0.0,65.0,7.6,59.0,31,Low,Transition
2024-11-17,Soc Trang,0.82,26.7,0.0,66.0,7.57,55.1,31,Low,Transition
2024-11-17,Bac Lieu,0.92,26.9,0.7,74.0,7.42,63.9,31,Low,Transition
2024-11-17,Ben Tre,0.96,26.8,1.8,67.0,7.58,56.9,31,Low,Transition
2024-11-17,Ca Mau,1.27,27.7,0.0,67.0,7.45,56.5,37,Medium,Transition
2024-11-18,Kien Giang,1.04,26.0,0.0,71.0,7.62,60.8,29,Low,Transition
2024-11-18,Soc Trang,0.87,27.4,0.0,75.0,7.5,61.1,32,Low,Transition
2024-11-18,Bac Lieu,1.25,27.3,0.0,64.0,7.48,58.8,36,Medium,Transition
2024-11-18,Ben Tre,0.81,27.0,0.0,70.0,7.6,57.0,31,Low,Transition
2024-11-18,Ca Mau,1.03,27.2,0.0,70.0,7.42,64.0,33,Low,Transition
2024-11-19,Kien Giang,1.12,27.1,0.0,68.0,7.68,58.6,34,Low,Transition
2024-11-19,Soc Trang,1.2,26.0,0.0,68.0,7.56,60.5,31,Low,Transition
2024-11-19,Bac Lieu,1.4,27.0,0.0,71.0,7.46,60.0,35,Low,Transition
2024-11-19,Ben Tre,0.96,26.7,0.0,70.0,7.64,60.0,31,Low,Transition
2024-11-19,Ca Mau,1.4,26.8,12.0,73.0,7.51,64.0,31,Low,Transition
2024-11-20,Kien Giang,0.98,26.9,0.0,69.0,7.64,56.5,32,Low,Transition
2024-11-20,Soc Trang,1.0,26.9,0.0,69.0,7.49,52.3,32,Low,Transition
2024-11-20,Bac Lieu,1.52,27.5,0.0,71.0,7.47,62.5,38,Medium,Transition
2024-11-20,Ben Tre,0.77,27.0,0.0,68.0,7.62,51.1,31,Low,Transition
2024-11-20,Ca Mau,1.39,27.4,9.4,68.0,7.4,58.9,34,Low,Transition
2024-11-21,Kien Giang,0.95,27.2,6.5,70.0,7.62,56.5,31,Low,Transition
2024-11-21,Soc Trang,1.26,26.5,0.0,71.0,7.6,54.6,33,Low,Transition
2024-11-21,Bac Lieu,1.94,26.9,0.0,73.0,7.37,58.0,39,Medium,Transition
2024-11-21,Ben Tre,1.4,27.0,0.0,67.0,7.53,54.3,36,Medium,Transition
2024-11-21,Ca Mau,1.75,26.7,0.0,64.0,7.46,61.1,38,Medium,Transition
2024-11-22,Kien Giang,1.48,26.9,0.0,70.0,7.58,50.6,36,Medium,Transition
2024-11-22,Soc Trang,1.14,26.5,11.5,71.0,7.55,55.5,29,Low,Transition
2024-11-22,Bac Lieu,1.87,26.5,0.0,70.0,7.44,60.9,37,Medium,Transition
2024-11-22,Ben Tre,0.52,27.0,0.5,73.0,7.62,57.6,28,Low,Transition
2024-11-22,Ca Mau,1.67,27.0,0.0,65.0,7.42,58.3,38,Medium,Transition
2024-11-23,Kien Giang,0.93,26.9,0.0,69.0,7.67,49.4,32,Low,Transition
2024-11-23,Soc Trang,1.26,27.2,0.0,68.0,7.45,53.0,35,Low,Transition
2024-11-23,Bac Lieu,1.53,27.4,16.3,72.0,7.52,63.9,33,Low,Transition
2024-11-23,Ben Tre,1.49,27.4,0.4,69.0,7.62,59.3,37,Medium,Transition
2024-11-23,Ca Mau,1.44,26.6,0.0,65.0,7.44,57.3,35,Low,Transition
2024-11-24,Kien Giang,0.98,27.5,0.0,65.0,7.6,55.1,34,Low,Transition
2024-11-24,Soc Trang,1.84,26.6,0.0,71.0,7.55,53.3,37,Medium,Transition
2024-11-24,Bac Lieu,1.61,27.2,0.0,67.0,7.4,47.0,38,Medium,Transition
2024-11-24,Ben Tre,1.67,26.6,0.0,70.0,7.65,60.3,36,Medium,Transition
2024-11-24,Ca Mau,2.36,26.6,0.0,69.0,7.33,59.1,41,Medium,Transition
2024-11-25,Kien Giang,1.25,27.0,0.0,65.0,7.61,57.7,35,Low,Transition
2024-11-25,Soc Trang,1.45,27.2,0.0,69.0,7.35,53.8,36,Medium,Transition
2024-11-25,Bac Lieu,1.61,27.3,0.0,71.0,7.49,58.3,38,Medium,Transition
2024-11-25,Ben Tre,1.38,26.4,7.3,68.0,7.65,50.5,32,Low,Transition
2024-11-25,Ca Mau,2.11,27.8,0.4,65.0,7.36,55.1,44,Medium,Transition
2024-11-26,Kien Giang,1.33,27.6,0.0,69.0,7.58,56.8,37,Medium,Transition
2024-11-26,Soc Trang,1.78,27.7,0.0,69.0,7.52,59.0,40,Medium,Transition
2024-11-26,Bac Lieu,1.76,27.5,0.0,70.0,7.43,51.8,39,Medium,Transition
2024-11-26,Ben Tre,1.34,27.0,6.8,71.0,7.46,66.3,33,Low,Transition
2024-11-26,Ca Mau,2.04,27.7,0.0,67.0,7.4,54.6,43,Medium,Transition
2024-11-27,Kien Giang,1.44,27.0,0.0,68.0,7.62,54.0,36,Medium,Transition
2024-11-27,Soc Trang,2.0,27.5,0.0,68.0,7.51,54.4,42,Medium,Transition
2024-11-27,Bac Lieu,1.8,27.6,0.0,66.0,7.48,53.7,41,Medium,Transition
2024-11-27,Ben Tre,1.47,27.3,0.0,65.0,7.53,52.8,38,Medium,Transition
2024-11-27,Ca Mau,1.71,27.1,0.0,69.0,7.45,58.6,38,Medium,Transition
2024-11-28,Kien Giang,1.28,27.6,0.0,70.0,7.65,57.2,36,Medium,Transition
2024-11-28,Soc Trang,1.75,27.9,0.0,73.0,7.48,53.4,40,Medium,Transition
2024-11-28,Bac Lieu,1.81,27.0,0.0,64.0,7.42,61.3,39,Medium,Transition
2024-11-28,Ben Tre,1.88,27.4,0.0,71.0,7.64,48.3,40,Medium,Transition
2024-11-28,Ca Mau,2.06,26.6,0.0,67.0,7.41,54.6,39,Medium,Transition
2024-11-29,Kien Giang,0.97,26.8,0.0,67.0,7.58,52.4,32,Low,Transition
2024-11-29,Soc Trang,1.61,26.7,0.0,64.0,7.51,51.1,37,Medium,Transition
2024-11-29,Bac Lieu,2.12,27.5,0.0,68.0,7.48,54.6,42,Medium,Transition
2024-11-29,Ben Tre,1.83,27.8,0.0,70.0,7.55,56.5,41,Medium,Transition
2024-11-29,Ca Mau,2.11,26.8,0.0,69.0,7.45,49.2,40,Medium,Transition
2024-11-30,Kien Giang,2.13,26.7,10.6,68.0,7.62,54.8,37,Medium,Transition
2024-11-30,Soc Trang,1.94,27.1,22.8,74.0,7.6,54.9,33,Low,Transition
2024-11-30,Bac Lieu,2.28,27.4,0.0,71.0,7.44,56.0,43,Medium,Transition
2024-11-30,Ben Tre,1.86,26.9,0.0,65.0,7.56,53.0,39,Medium,Transition
2024-11-30,Ca Mau,1.98,27.4,0.0,70.0,7.36,47.6,41,Medium,Transition
2024-12-01,Kien Giang,1.57,27.3,0.0,67.0,7.66,55.6,38,Medium,Dry
2024-12-01,Soc Trang,2.08,27.2,0.0,67.0,7.42,48.6,41,Medium,Dry
2024-12-01,Bac Lieu,2.13,27.1,0.0,69.0,7.43,48.7,41,Medium,Dry
2024-12-01,Ben Tre,1.98,27.3,0.6,61.0,7.51,51.3,42,Medium,Dry
2024-12-01,Ca Mau,2.33,27.2,5.0,66.0,7.38,51.0,42,Medium,Dry
2024-12-02,Kien Giang,1.83,27.3,0.0,65.0,7.68,52.1,40,Medium,Dry
2024-12-02,Soc Trang,2.13,27.8,0.0,68.0,7.49,51.0,43,Medium,Dry
2024-12-02,Bac Lieu,2.12,27.2,0.0,67.0,7.48,52.4,42,Medium,Dry
2024-12-02,Ben Tre,1.08,27.0,0.0,66.0,7.57,55.2,34,Low,Dry
2024-12-02,Ca Mau,2.56,27.1,0.0,63.0,7.32,52.6,45,Medium,Dry
2024-12-03,Kien Giang,1.74,27.7,0.5,65.0,7.58,54.8,41,Medium,Dry
2024-12-03,Soc Trang,2.24,26.6,0.0,69.0,7.41,51.2,40,Medium,Dry
2024-12-03,Bac Lieu,2.94,26.9,0.0,68.0,7.52,56.1,47,Medium,Dry
2024-12-03,Ben Tre,1.88,26.9,0.0,65.0,7.48,64.7,39,Medium,Dry
2024-12-03,Ca Mau,2.5,27.1,0.0,67.0,7.45,52.8,44,Medium,Dry
2024-12-04,Kien Giang,1.76,26.8,0.0,66.0,7.68,57.3,38,Medium,Dry
2024-12-04,Soc Trang,2.17,27.3,0.0,68.0,7.47,51.5,42,Medium,Dry
2024-12-04,Bac Lieu,2.4,27.0,0.0,65.0,7.5,50.4,43,Medium,Dry
2024-12-04,Ben Tre,2.1,27.3,0.6,70.0,7.61,53.2,41,Medium,Dry
2024-12-04,Ca Mau,2.48,27.0,0.0,68.0,7.41,55.3,44,Medium,Dry
2024-12-05,Kien Giang,2.14,27.7,0.0,66.0,7.65,56.9,44,Medium,Dry
2024-12-05,Soc Trang,2.26,27.6,0.0,66.0,7.56,52.1,44,Medium,Dry
2024-12-05,Bac Lieu,2.81,27.6,0.0,59.0,7.36,50.0,49,Medium,Dry
2024-12-05,Ben Tre,2.19,26.9,0.0,68.0,7.5,48.9,41,Medium,Dry
2024-12-05,Ca Mau,2.97,27.4,0.0,70.0,7.44,53.9,48,Medium,Dry
2024-12-06,Kien Giang,2.26,27.5,0.0,67.0,7.63,53.9,44,Medium,Dry
2024-12-06,Soc Trang,2.67,27.8,0.0,64.0,7.53,52.9,48,Medium,Dry
2024-12-06,Bac Lieu,2.84,27.7,0.5,67.0,7.44,54.8,48,Medium,Dry
2024-12-06,Ben Tre,2.22,26.5,0.0,63.0,7.49,58.8,41,Medium,Dry
2024-12-06,Ca Mau,2.82,27.7,0.0,68.0,7.33,56.7,48,Medium,Dry
2024-12-07,Kien Giang,1.83,27.2,0.0,67.0,7.58,54.8,40,Medium,Dry
2024-12-07,Soc Trang,2.19,27.8,0.0,65.0,7.51,55.1,44,Medium,Dry
2024-12-07,Bac Lieu,2.56,27.7,0.0,64.0,7.45,49.1,47,Medium,Dry
2024-12-07,Ben Tre,2.57,28.2,0.0,62.0,7.65,51.1,49,Medium,Dry
2024-12-07,Ca Mau,2.62,27.2,0.0,66.0,7.35,49.4,46,Medium,Dry
2024-12-08,Kien Giang,2.09,27.0,0.0,68.0,7.73,54.9,41,Medium,Dry
2024-12-08,Soc Trang,2.35,26.9,0.0,68.0,7.5,56.4,42,Medium,Dry
2024-12-08,Bac Lieu,3.04,27.2,0.0,71.0,7.33,50.6,48,Medium,Dry
2024-12-08,Ben Tre,2.68,27.1,0.0,65.0,7.65,54.5,46,Medium,Dry
2024-12-08,Ca Mau,2.88,27.7,11.5,69.0,7.43,56.0,46,Medium,Dry
2024-12-09,Kien Giang,1.35,27.9,0.0,69.0,7.61,53.9,38,Medium,Dry
2024-12-09,Soc Trang,2.58,27.7,0.0,70.0,7.37,50.8,46,Medium,Dry
2024-12-09,Bac Lieu,3.06,27.9,0.0,64.0,7.38,58.6,51,Medium,Dry
2024-12-09,Ben Tre,2.4,27.1,0.0,64.0,7.58,51.3,44,Medium,Dry
2024-12-09,Ca Mau,2.65,27.3,0.0,63.0,7.48,46.0,47,Medium,Dry
2024-12-10,Kien Giang,2.22,27.0,1.0,63.0,7.55,50.0,42,Medium,Dry
2024-12-10,Soc Trang,2.88,27.2,0.0,67.0,7.53,43.4,47,Medium,Dry
2024-12-10,Bac Lieu,3.19,27.2,0.0,70.0,7.39,51.4,49,Medium,Dry
2024-12-10,Ben Tre,2.54,27.0,0.0,62.0,7.56,55.4,45,Medium,Dry
2024-12-10,Ca Mau,3.54,26.7,0.0,64.0,7.39,57.1,51,Medium,Dry
2024-12-11,Kien Giang,2.49,27.3,0.0,67.0,7.61,47.4,45,Medium,Dry
2024-12-11,Soc Trang,2.46,27.5,0.0,64.0,7.57,52.5,46,Medium,Dry
2024-12-11,Bac Lieu,3.3,27.0,0.0,64.0,7.44,57.9,50,Medium,Dry
2024-12-11,Ben Tre,2.63,27.2,0.0,68.0,7.52,50.5,45,Medium,Dry
2024-12-11,Ca Mau,3.15,27.3,0.0,71.0,7.3,53.7,49,Medium,Dry
2024-12-12,Kien Giang,2.23,27.4,0.0,68.0,7.62,54.7,43,Medium,Dry
2024-12-12,Soc Trang,2.79,26.2,0.0,62.0,7.52,58.4,44,Medium,Dry
2024-12-12,Bac Lieu,2.95,27.0,0.0,66.0,7.51,54.6,47,Medium,Dry
2024-12-12,Ben Tre,2.13,27.5,0.0,66.0,7.54,55.7,43,Medium,Dry
2024-12-12,Ca Mau,3.06,27.3,0.0,61.0,7.4,55.2,50,Medium,Dry
2024-12-13,Kien Giang,1.96,27.6,0.0,66.0,7.58,50.3,42,Medium,Dry
2024-12-13,Soc Trang,2.63,27.4,0.0,63.0,7.49,50.9,47,Medium,Dry
2024-12-13,Bac Lieu,2.71,27.9,0.0,70.0,7.5,53.3,48,Medium,Dry
2024-12-13,Ben Tre,2.49,28.0,0.0,70.0,7.45,53.2,46,Medium,Dry
2024-12-13,Ca Mau,3.42,27.5,0.0,65.0,7.28,54.0,53,Medium,Dry
2024-12-14,Kien Giang,2.59,27.9,0.0,65.0,7.65,55.5,48,Medium,Dry
2024-12-14,Soc Trang,2.88,27.7,0.0,68.0,7.44,48.2,49,Medium,Dry
2024-12-14,Bac Lieu,3.48,27.8,0.0,63.0,7.44,59.1,54,Medium,Dry
2024-12-14,Ben Tre,2.55,27.5,0.0,64.0,7.55,47.6,46,Medium,Dry
2024-12-14,Ca Mau,3.49,26.9,0.0,66.0,7.37,59.8,51,Medium,Dry
2024-12-15,Kien Giang,2.62,27.5,0.0,65.0,7.58,52.8,47,Medium,Dry
